2022-02-08 16:39:51,683 | DEBUG | logger:27 | Logging to file C:\Users\sheep\Desktop\HiSnake\Res\res-4771489007\judger.log is successfully enabled
2022-02-08 16:39:51,721 | INFO | judger:323 | Judger server is running at ('127.0.0.1', 55244), ('::1', 55244, 0, 0)
2022-02-08 16:39:53,886 | INFO | judger:204 | A new AI is connected
2022-02-08 16:39:53,886 | INFO | judger:166 | Attached to AI[id=0] reader
2022-02-08 16:39:53,886 | INFO | judger:189 | Attached to AI[id=0] writer
2022-02-08 16:39:55,201 | INFO | judger:204 | A new AI is connected
2022-02-08 16:39:55,201 | INFO | judger:137 | The number of players is sufficient. LINK START!
2022-02-08 16:39:55,206 | INFO | judger:166 | Attached to AI[id=1] reader
2022-02-08 16:39:55,206 | INFO | judger:189 | Attached to AI[id=1] writer
2022-02-08 16:39:55,218 | INFO | judger:113 | Attached to logic stdin
2022-02-08 16:39:55,218 | DEBUG | judger:116 | Send data to logic: b'\x00\x00\x00\x88{"player_list": [1, 1], "player_num": 2, "config": {}, "replay": "C:\\\\Users\\\\sheep\\\\Desktop\\\\HiSnake\\\\Res\\\\res-4771489007\\\\replay.json"}'
2022-02-08 16:39:55,218 | DEBUG | judger:119 | Send complete
2022-02-08 16:39:55,218 | INFO | judger:81 | Attached to logic stdout
2022-02-08 16:39:55,218 | INFO | judger:93 | Attached to Logic stderr
2022-02-08 16:39:55,219 | DEBUG | judger:97 | Logic stderr will also be logged into file: C:\Users\sheep\Desktop\HiSnake\Res\res-4771489007\logic_stderr.txt
2022-02-08 16:39:55,500 | DEBUG | judger:87 | Logic is sending 5 bytes of data to target 0: b'\x10\x10\x02\x00\x00'
2022-02-08 16:39:55,500 | DEBUG | judger:87 | Logic is sending 5 bytes of data to target 1: b'\x10\x10\x02\x00\x01'
2022-02-08 16:39:55,501 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-08 16:39:55,501 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-08 16:39:55,501 | DEBUG | judger:87 | Logic is sending 892 bytes of data to target 0: b'\x10\x00\x7f\t\t\x00\x00\x01\x00\x05\t\x07\x00\x00\x06\x00\x03\x08\x07\x00\x00\x08\x00\x05\x07\x06\x00\x00\n\x00\x02\x06\x07\x00\x00\r\x00\x04\t\x08\x00\x00\x14\x00\x01\x07\t\x00\x00\x16\x00\x05\x06\x08\x00\x00\x1b\x00\x03\x06\t\x00\x00\x1d\x00\x04\x05\x06\x00\x00!\x00\x01\t\x07\x00\x00$\x00\x01\x08\t\x00\x00&\x00\x05\x07\x06\x00\x00(\x00\x03\x0b\n\x00\x00*\x00\x03\x08\x08\x00\x00-\x00\x05\x06\n\x00\x00.\x00\x04\x07\n\x00\x00/\x00\x02\x04\n\x00\x002\x00\x05\x05\x05\x00\x003\x00\x02\x0b\x08\x00\x008\x00\x03\x0b\x07\x02\x00>\x02\x00\x06\x0c\x00\x00G\x00\x04\n\x03\x02\x00H\x02\x00\x03\x03\x00\x00L\x00\x05\r\r\x00\x00S\x00\x04\x08\x07\x00\x00W\x00\x01\x06\x05\x00\x00^\x00\x02\t\x05\x02\x00`\x02\x00\x05\x0b\x00\x00e\x00\x02\x02\r\x00\x00g\x00\x02\x02\x07\x00\x00h\x00\x01\x01\x03\x00\x00i\x00\x05\x04\x07\x00\x00o\x00\x04\x0b\t\x00\x00q\x00\x01\x06\x08\x02\x00r\x02\x00\t\x0e\x00\x00v\x00\x04\t\n\x00\x00x\x00\x02\x04\x02\x00\x00y\x00\x01\n\x07\x00\x00{\x00\x05\x0c\t\x00\x00\x80\x00\x02\x03\x08\x02\x00\x84\x02\x00\r\x08\x02\x00\x86\x02\x00\x08\x08\x00\x00\x8a\x00\x01\x0f\x07\x00\x00\x8f\x00\x02\x0f\x00\x00\x00\x90\x00\x04\x02\x01\x00\x00\x92\x00\x01\x01\x00\x00\x00\x93\x00\x03\t\x02\x02\x00\x94\x02\x00\x0f\x0e\x00\x00\x95\x00\x03\x0b\x00\x00\x00\x98\x00\x05\x08\x02\x00\x00\x9a\x00\x05\x0b\r\x00\x00\x9d\x00\x04\x01\t\x02\x00\x9e\x02\x00\x00\x0e\x00\x00\x9f\x00\x03\x04\x04\x00\x00\xa2\x00\x01\t\t\x00\x00\xa7\x00\x03\x0e\x04\x00\x00\xac\x00\x02\x06\n\x00\x00\xb3\x00\x05\x0f\x03\x00\x00\xb7\x00\x02\x0c\x02\x00\x00\xb8\x00\x03\x02\x06\x00\x00\xbb\x00\x01\t\x0b\x00\x00\xc1\x00\x05\x0c\t\x00\x00\xc3\x00\x01\x0b\x07\x00\x00\xca\x00\x04\x04\x02\x00\x00\xcf\x00\x01\x01\n\x00\x00\xd5\x00\x03\x03\x07\x00\x00\xdb\x00\x03\x01\r\x00\x00\xe1\x00\x05\x0e\r\x00\x00\xe2\x00\x05\x02\t\x00\x00\xe3\x00\x01\n\x04\x00\x00\xec\x00\x04\x01\x04\x00\x00\xf2\x00\x05\x0f\t\x00\x00\xfb\x00\x01\x06\x0c\x02\x01\x02\x02\x00\x00\x06\x02\x01\x07\x02\x00\x0b\x06\x02\x01\x0c\x02\x00\x0c\x05\x00\x01\r\x00\x02\x02\x07\x02\x01\x0f\x02\x00\t\x0b\x00\x01\x15\x00\x03\x03\t\x00\x01\x16\x00\x04\x03\x00\x00\x01\x18\x00\x02\x00\x06\x00\x01\x1a\x00\x04\x00\x00\x00\x01\x1b\x00\x02\n\x0e\x00\x01\x1d\x00\x03\x0f\x03\x00\x01)\x00\x03\x05\t\x00\x01*\x00\x05\x02\t\x00\x01,\x00\x03\r\x0c\x00\x01-\x00\x02\x06\x05\x00\x01/\x00\x04\x06\x00\x02\x010\x02\x00\x0e\x02\x00\x012\x00\x01\x0e\x08\x02\x014\x02\x00\x0f\x05\x02\x01B\x02\x00\x05\x0b\x00\x01L\x00\x05\x0b\r\x02\x01Z\x02\x00\t\x07\x00\x01]\x00\x05\x07\x04\x00\x01^\x00\x03\x02\x01\x00\x01n\x00\x01\r\x06\x02\x01o\x02\x00\x00\r\x02\x01w\x02\x00\x0c\n\x00\x01x\x00\x02\x05\x03\x02\x01{\x02\x00\x07\x01\x02\x01\x83\x02\x00\x08\r\x00\x01\x84\x00\x01\x02\t\x00\x01\x87\x00\x04\x01\t\x02\x01\x97\x02\x00\x08\x0b\x02\x01\x98\x02\x00\x0e\x04\x02\x01\xa2\x02\x00\x0f\x0c\x00\x01\xa3\x00\x02\t\x00\x00\x01\xab\x00\x01\x06\x04\x00\x01\xb6\x00\x02\x08\x0f\x00\x01\xb7\x00\x02\x01\t\x02\x01\xba\x02\x00\x0b\x03\x02\x01\xc3\x02\x00\x06\x06\x00\x01\xd0\x00\x03\t\x0b\x00\x01\xd1\x00\x05\x0c\x07\x00\x01\xd3\x00\x02\x0e\x00\x00\x01\xd7\x00\x04\x08\x00\x00\x01\xdb\x00\x05\x08\x0e\x02\x01\xdd\x02\x00\x0b\x0f\x02\x01\xe1\x02\x00\r\x08\x00\x01\xe7\x00\x02\x0b\x08\x00\x01\xe8\x00\x04\x01\t\x02\x01\xe9\x02\x00\x0f\x0f\x02\x01\xf5\x02\x00\x03\x07\x02\x01\xfa\x02\x00\x01\x03\x00\x01\xff\x00\x04'
